home_lineup_tuple,away_lineup_tuple,total_home_points,total_away_points,total_duration,total_stints,net_points,net_per_60
"('1501', '208', '299', '911', '951')","('1074', '1544', '1683', '1891', '2035')",2,0,27,1,2,4.444444444444445
"('1501', '208', '299', '911', '951')","('1499', '1718', '677', '753', '77')",5,1,17,1,4,14.117647058823529
"('1501', '208', '299', '951', '998')","('1051', '1073', '1887', '1895', '417')",9,17,71,1,-8,-6.76056338028169
"('1501', '283', '299', '679', '911')","('120', '278', '717', '739', '757')",-62,-48,79,3,-14,-10.632911392405063
"('1501', '283', '299', '679', '911')","('1538', '1714', '1889', '1892', '221')",7,6,36,3,1,1.6666666666666665
"('1501', '283', '299', '679', '911')","('1538', '1714', '1892', '221', '902')",2,0,7,1,2,17.142857142857142
"('1501', '283', '299', '679', '951')","('1051', '1497', '1725', '1734', '708')",6,6,20,1,0,0.0
"('1501', '283', '299', '679', '951')","('120', '1719', '431', '717', '739')",5,4,19,2,1,3.1578947368421053
"('1501', '283', '299', '679', '951')","('120', '1719', '431', '739', '757')",10,8,40,2,2,3.0
"('1501', '283', '299', '679', '951')","('120', '1719', '717', '739', '757')",0,0,3,1,0,0.0
"('1501', '283', '299', '679', '951')","('120', '1719', '717', '739', '905')",0,0,7,1,0,0.0
"('1501', '283', '299', '679', '951')","('120', '278', '431', '757', '905')",3,2,17,1,1,3.5294117647058822
"('1501', '283', '299', '679', '951')","('120', '431', '739', '757', '905')",7,8,21,1,-1,-2.8571428571428568
"('1501', '283', '299', '679', '951')","('120', '431', '757', '905', '937')",6,2,16,1,4,15.0
"('1501', '283', '299', '679', '951')","('1499', '1718', '677', '753', '77')",2,0,6,1,2,20.0
"('1501', '283', '299', '911', '951')","('1051', '1497', '1725', '1887', '1895')",3,0,4,1,3,45.0
"('1501', '283', '299', '911', '951')","('120', '1719', '717', '739', '757')",6,8,36,1,-2,-3.333333333333333
"('1501', '283', '299', '911', '951')","('1499', '1718', '179', '753', '77')",7,6,18,1,1,3.333333333333333
"('1501', '283', '299', '911', '951')","('1499', '179', '677', '753', '77')",2,0,6,1,2,20.0
"('1501', '283', '299', '951', '998')","('1051', '1073', '1734', '1895', '417')",-10,-14,112,2,4,2.142857142857143
"('1501', '283', '679', '911', '951')","('1051', '1497', '1725', '1734', '708')",6,2,32,1,4,7.5
"('1501', '283', '679', '911', '951')","('1051', '1497', '1725', '1887', '1895')",2,0,4,1,2,30.0
"('1501', '283', '679', '911', '951')","('1051', '1725', '1734', '1895', '708')",4,0,7,1,4,34.285714285714285
"('1501', '283', '679', '911', '951')","('1051', '1725', '1895', '324', '708')",2,0,17,1,2,7.0588235294117645
"('1501', '283', '679', '911', '951')","('1074', '1544', '1683', '1891', '2035')",2,0,5,1,2,24.0
"('1501', '283', '760', '911', '951')","('1499', '179', '677', '753', '77')",4,12,22,1,-8,-21.81818181818182
"('1502', '1504', '1531', '168', '1712')","('124', '1444', '1513', '1715', '468')",0,2,16,3,-2,-7.5
"('1502', '1504', '1531', '168', '1712')","('124', '1444', '1715', '185', '978')",27,18,133,5,9,4.060150375939849
"('1502', '1504', '1531', '168', '1712')","('124', '1513', '1715', '185', '57')",-100,-82,78,4,-18,-13.846153846153847
"('1502', '1504', '1531', '168', '1712')","('1444', '1513', '1715', '185', '468')",3,3,14,1,0,0.0
"('1502', '1504', '168', '1712', '1716')","('201', '361', '467', '915', '916')",4,2,14,1,2,8.571428571428571
"('1502', '1504', '168', '1716', '1907')","('201', '361', '467', '915', '916')",4,7,15,2,-3,-12.0
"('1502', '1504', '168', '1716', '228')","('1890', '201', '2092', '2101', '916')",2,0,8,1,2,15.0
"('1502', '1504', '168', '1716', '228')","('1890', '201', '361', '467', '916')",12,11,58,2,1,1.0344827586206897
"('1502', '1504', '168', '1716', '228')","('201', '2101', '361', '467', '916')",2,11,23,1,-9,-23.47826086956522
"('1502', '1504', '168', '1716', '228')","('201', '2101', '467', '915', '916')",0,2,7,1,-2,-17.142857142857142
"('1502', '1504', '168', '1716', '228')","('201', '361', '467', '915', '916')",10,11,58,3,-1,-1.0344827586206897
"('1502', '1504', '168', '1716', '302')","('201', '2092', '361', '467', '915')",1,0,9,1,1,6.666666666666666
"('1502', '1504', '168', '1716', '302')","('201', '2092', '361', '467', '916')",6,0,15,1,6,24.0
"('1502', '1504', '168', '1716', '302')","('201', '2092', '467', '915', '916')",0,2,22,1,-2,-5.454545454545455
"('1502', '1504', '168', '1907', '219')","('201', '2092', '361', '467', '916')",6,3,28,2,3,6.428571428571428
"('1502', '1504', '168', '1907', '219')","('201', '361', '467', '915', '916')",0,0,2,1,0,0.0
"('1502', '1504', '168', '219', '228')","('201', '2101', '361', '467', '916')",2,2,6,1,0,0.0
"('1502', '1504', '1716', '219', '228')","('1890', '201', '2092', '2101', '916')",1,2,18,1,-1,-3.333333333333333
"('1502', '1504', '1716', '219', '228')","('1890', '201', '2101', '915', '916')",1,2,15,2,-1,-4.0
"('1502', '1531', '168', '1712', '219')","('124', '1444', '1715', '185', '57')",0,0,3,1,0,0.0
"('1502', '1531', '168', '1712', '956')","('124', '1444', '1513', '1715', '468')",3,2,9,1,1,6.666666666666666
"('1502', '1531', '168', '1712', '956')","('124', '1444', '1715', '185', '468')",0,1,3,1,-1,-20.0
"('1502', '1531', '168', '1712', '956')","('124', '1444', '1715', '185', '57')",0,3,23,4,-3,-7.826086956521739
"('1502', '1531', '168', '1712', '956')","('1444', '1513', '1715', '185', '57')",5,7,36,2,-2,-3.333333333333333
"('1502', '1531', '168', '1712', '956')","('1444', '1715', '185', '468', '57')",4,5,17,1,-1,-3.5294117647058822
"('1502', '1531', '1716', '2084', '228')","('103', '1051', '1073', '1497', '1725')",0,0,4,1,0,0.0
"('1502', '1531', '1716', '2084', '228')","('103', '1051', '1073', '1725', '1887')",4,9,26,2,-5,-11.538461538461538
"('1502', '1531', '1716', '2084', '228')","('103', '1051', '1497', '1725', '708')",3,4,22,1,-1,-2.7272727272727275
"('1502', '1531', '1716', '2084', '228')","('103', '1051', '1725', '1895', '708')",22,23,73,3,-1,-0.821917808219178
"('1502', '1531', '1716', '228', '302')","('103', '1051', '1073', '1725', '1887')",0,2,8,1,-2,-15.0
"('1502', '1531', '1716', '228', '302')","('103', '1051', '1073', '1725', '1895')",2,0,7,1,2,17.142857142857142
"('1502', '1531', '1716', '228', '302')","('103', '1073', '1725', '1895', '324')",2,2,27,1,0,0.0
"('1502', '1531', '1716', '228', '302')","('103', '111', '1725', '1895', '324')",4,3,12,2,1,5.0
"('1502', '168', '1712', '1716', '219')","('1434', '1500', '1882', '1897', '2064')",-110,-108,25,1,-2,-4.8
"('1502', '168', '1712', '1716', '219')","('1434', '1500', '1882', '2064', '697')",2,6,22,2,-4,-10.90909090909091
"('1502', '168', '1712', '1716', '219')","('1500', '1882', '1897', '1913', '2064')",0,5,14,1,-5,-21.42857142857143
"('1502', '168', '1712', '1716', '219')","('1500', '1882', '1913', '2064', '697')",1,0,21,1,1,2.8571428571428568
"('1502', '168', '1712', '1716', '219')","('1500', '1913', '2033', '2062', '697')",2,1,13,1,1,4.615384615384616
"('1502', '168', '1712', '1716', '219')","('1882', '1897', '2033', '2062', '697')",4,4,20,1,0,0.0
"('1502', '168', '1712', '1716', '228')","('201', '361', '467', '915', '916')",4,0,19,1,4,12.631578947368421
"('1502', '168', '1712', '1716', '302')","('1073', '111', '1725', '1895', '324')",3,0,7,1,3,25.71428571428571
"('1502', '168', '1712', '1716', '682')","('1434', '1500', '1882', '1897', '2064')",1,0,2,1,1,30.0
"('1502', '168', '1712', '1716', '682')","('1500', '1882', '1897', '1913', '2064')",18,16,65,2,2,1.8461538461538463
"('1502', '168', '1712', '1716', '682')","('1882', '1897', '2033', '2062', '697')",4,2,6,1,2,20.0
"('1502', '168', '1712', '219', '228')","('1890', '201', '361', '467', '916')",1,4,9,1,-3,-20.0
"('1502', '168', '1712', '219', '228')","('201', '2101', '361', '467', '916')",3,2,14,2,1,4.285714285714286
"('1502', '168', '1712', '219', '228')","('201', '361', '467', '915', '916')",2,1,4,1,1,15.0
"('1502', '168', '1712', '219', '682')","('1500', '1882', '1913', '2064', '697')",0,0,1,1,0,0.0
"('1502', '168', '1712', '219', '682')","('1500', '1913', '2033', '2062', '697')",6,4,26,2,2,4.615384615384616
"('1502', '168', '1712', '219', '682')","('1500', '1913', '2033', '2064', '697')",9,0,29,2,9,18.620689655172413
"('1502', '168', '1712', '228', '302')","('111', '1725', '1895', '210', '708')",2,2,13,1,0,0.0
"('1502', '168', '1716', '1907', '302')","('201', '2092', '361', '467', '915')",0,0,2,1,0,0.0
"('1502', '168', '1716', '219', '228')","('1434', '1500', '1882', '2064', '697')",3,5,25,1,-2,-4.8
"('1502', '168', '1716', '228', '302')","('1073', '111', '1725', '1895', '324')",4,4,22,2,0,0.0
"('1502', '168', '1716', '228', '302')","('111', '1725', '1895', '210', '708')",2,2,8,1,0,0.0
"('1502', '168', '219', '228', '682')","('1434', '1500', '1882', '2064', '697')",0,0,6,1,0,0.0
"('1502', '168', '219', '228', '682')","('1500', '1882', '1913', '2064', '697')",4,0,13,1,4,18.461538461538463
"('1502', '1712', '1716', '219', '682')","('1500', '1882', '1913', '2064', '697')",3,7,17,1,-4,-14.117647058823529
"('1502', '1712', '1716', '219', '682')","('1500', '1913', '2033', '2062', '697')",2,3,6,1,-1,-10.0
"('1502', '1716', '219', '228', '682')","('1500', '1913', '2033', '2062', '697')",2,0,24,2,2,5.0
"('1503', '1607', '1720', '1727', '2034')","('128', '1521', '1900', '252', '304')",0,2,13,3,-2,-9.230769230769232
"('1503', '1607', '1720', '1727', '2034')","('1521', '178', '1900', '252', '304')",-68,-64,79,4,-4,-3.0379746835443036
"('1503', '1607', '1720', '1727', '2034')","('1521', '1900', '304', '330', '731')",0,0,2,1,0,0.0
"('1503', '1607', '1720', '1727', '2034')","('1884', '1944', '2048', '469', '765')",6,4,20,1,2,6.0
"('1503', '1607', '1720', '1727', '255')","('1732', '1888', '43', '63', '685')",2,4,21,2,-2,-5.7142857142857135
"('1503', '1607', '1720', '1727', '42')","('128', '1521', '1900', '252', '304')",1,0,5,1,1,12.0
"('1503', '1607', '1720', '1727', '42')","('1884', '1944', '2048', '469', '765')",5,2,28,1,3,6.428571428571428
"('1503', '1607', '1720', '1727', '680')","('128', '1521', '1900', '252', '304')",0,0,5,1,0,0.0
"('1503', '1607', '1720', '2034', '255')","('1732', '1888', '393', '436', '63')",0,0,8,1,0,0.0
"('1503', '1607', '1720', '2034', '255')","('1732', '1888', '393', '63', '685')",0,0,5,1,0,0.0
"('1503', '1607', '1720', '2034', '448')","('137', '1737', '238', '389', '727')",0,1,3,1,-1,-20.0
"('1503', '1607', '1727', '2034', '255')","('1928', '243', '248', '389', '689')",2,0,23,2,2,5.217391304347826
"('1503', '1607', '1727', '2034', '353')","('1065', '164', '275', '84', '913')",0,0,4,1,0,0.0
"('1503', '1607', '1727', '2034', '353')","('1065', '164', '275', '84', '969')",0,2,4,1,-2,-30.0
"('1503', '1607', '1727', '2034', '353')","('120', '1719', '739', '757', '937')",0,0,6,1,0,0.0
"('1503', '1607', '1727', '2034', '42')","('1928', '243', '248', '389', '689')",7,3,25,2,4,9.6
"('1503', '1607', '1727', '353', '448')","('1719', '278', '757', '905', '937')",2,5,22,2,-3,-8.181818181818182
"('1503', '1607', '1727', '42', '448')","('1737', '1928', '243', '389', '689')",14,12,77,5,2,1.5584415584415585
"('1503', '1607', '1727', '42', '448')","('1737', '243', '389', '689', '947')",3,0,26,2,3,6.923076923076923
"('1503', '1607', '1727', '42', '448')","('1928', '243', '248', '389', '689')",2,2,8,1,0,0.0
"('1503', '1607', '1727', '42', '448')","('243', '248', '389', '689', '947')",0,0,4,1,0,0.0
"('1503', '1607', '1727', '448', '692')","('120', '21', '278', '431', '739')",3,2,9,1,1,6.666666666666666
"('1503', '1607', '448', '680', '692')","('120', '21', '278', '431', '739')",0,0,3,1,0,0.0
"('1503', '1720', '1727', '2034', '353')","('121', '1739', '1742', '2106', '452')",2,0,11,2,2,10.90909090909091
"('1503', '1720', '1727', '2034', '353')","('133', '1944', '2048', '469', '934')",8,17,64,6,-9,-8.4375
"('1503', '1720', '1727', '2034', '353')","('1521', '1900', '304', '330', '731')",3,2,17,1,1,3.5294117647058822
"('1503', '1720', '1727', '2034', '353')","('1900', '252', '304', '317', '330')",2,0,6,1,2,20.0
"('1503', '1720', '1727', '2034', '386')","('121', '1739', '1740', '1742', '2106')",0,0,3,1,0,0.0
"('1503', '1720', '1727', '2034', '386')","('121', '1739', '1742', '2046', '2106')",7,4,16,2,3,11.25
"('1503', '1720', '1727', '2034', '386')","('121', '1739', '1742', '2106', '452')",5,6,16,1,-1,-3.75
"('1503', '1720', '1727', '2034', '386')","('133', '1944', '2048', '765', '934')",0,0,14,2,0,0.0
"('1503', '1720', '1727', '2034', '42')","('1884', '1944', '2048', '469', '765')",5,3,34,3,2,3.5294117647058822
"('1503', '1720', '1727', '2034', '448')","('121', '1739', '1740', '1742', '2106')",3,5,12,1,-2,-10.0
"('1503', '1720', '1727', '2034', '448')","('121', '1740', '1742', '2106', '452')",11,4,27,1,7,15.555555555555555
"('1503', '1720', '1727', '2034', '448')","('1739', '1740', '1742', '2106', '442')",2,1,5,1,1,12.0
"('1503', '1720', '1727', '2034', '448')","('1739', '1740', '1742', '2106', '452')",2,0,17,1,2,7.0588235294117645
"('1503', '1720', '1727', '255', '353')","('1732', '1751', '1918', '393', '436')",-59,-70,88,3,11,7.5
"('1503', '1720', '1727', '255', '353')","('1732', '1888', '1918', '43', '63')",8,3,17,1,5,17.647058823529413
"('1503', '1720', '1727', '255', '353')","('1732', '1918', '43', '436', '63')",0,3,6,1,-3,-30.0
"('1503', '1720', '1727', '353', '42')","('120', '21', '278', '431', '739')",2,3,7,1,-1,-8.571428571428571
"('1503', '1720', '1727', '353', '42')","('120', '21', '278', '431', '905')",0,0,5,1,0,0.0
"('1503', '1720', '1727', '353', '42')","('133', '1944', '2048', '469', '765')",8,10,44,1,-2,-2.7272727272727275
"('1503', '1720', '1727', '353', '42')","('133', '1944', '2048', '469', '934')",0,1,2,1,-1,-30.0
"('1503', '1720', '1727', '353', '680')","('128', '1521', '1900', '252', '304')",2,5,21,3,-3,-8.571428571428571
"('1503', '1720', '1727', '353', '680')","('1521', '1900', '252', '304', '317')",19,9,76,4,10,7.894736842105263
"('1503', '1720', '1727', '386', '42')","('133', '1944', '2048', '469', '765')",0,0,2,1,0,0.0
"('1503', '1720', '1727', '386', '42')","('1884', '1944', '2048', '469', '765')",13,7,99,4,6,3.6363636363636367
"('1503', '1720', '2034', '255', '353')","('1732', '1888', '393', '436', '63')",2,0,4,1,2,30.0
"('1503', '1720', '2034', '353', '448')","('133', '136', '1884', '1944', '2048')",-86,-82,49,2,-4,-4.897959183673469
"('1503', '1720', '2034', '353', '448')","('133', '1884', '1944', '2048', '934')",2,0,11,1,2,10.90909090909091
"('1503', '1720', '2034', '353', '448')","('133', '1944', '2048', '765', '934')",8,4,35,3,4,6.857142857142857
"('1503', '1720', '2034', '353', '448')","('137', '1737', '238', '243', '248')",6,2,16,2,4,15.0
"('1503', '1720', '2034', '353', '448')","('137', '1737', '238', '243', '389')",2,4,12,1,-2,-10.0
"('1503', '1720', '2034', '353', '448')","('137', '1928', '238', '243', '248')",0,0,11,1,0,0.0
"('1503', '1720', '2034', '353', '448')","('1900', '252', '304', '317', '330')",7,19,79,2,-12,-9.113924050632912
"('1503', '1720', '2034', '386', '448')","('133', '1944', '2048', '765', '934')",0,0,2,1,0,0.0
"('1503', '1720', '255', '353', '448')","('137', '1928', '238', '243', '248')",4,6,26,1,-2,-4.615384615384616
"('1503', '1720', '255', '353', '448')","('137', '1928', '238', '248', '389')",0,1,5,1,-1,-12.0
"('1503', '1720', '255', '353', '448')","('1928', '238', '248', '389', '689')",2,2,11,1,0,0.0
"('1503', '1720', '353', '386', '448')","('1065', '275', '369', '703', '779')",-72,-95,76,5,23,18.157894736842106
"('1503', '1720', '353', '42', '448')","('1739', '1740', '1742', '2106', '452')",9,12,63,3,-3,-2.8571428571428568
"('1503', '1720', '353', '448', '680')","('120', '278', '431', '739', '757')",-84,-61,51,1,-23,-27.058823529411764
"('1503', '1720', '353', '448', '680')","('128', '1521', '1900', '252', '304')",2,2,18,1,0,0.0
"('1503', '1720', '353', '448', '680')","('1521', '1900', '252', '304', '731')",4,2,26,1,2,4.615384615384616
"('1503', '1720', '353', '448', '680')","('1521', '1900', '252', '304', '935')",8,4,24,2,4,10.0
"('1503', '1727', '2034', '255', '353')","('1562', '1732', '1888', '1918', '43')",8,4,39,3,4,6.153846153846153
"('1503', '1727', '2034', '255', '353')","('1562', '1732', '1888', '43', '436')",14,17,73,6,-3,-2.4657534246575343
"('1503', '1727', '2034', '255', '353')","('1562', '1732', '1888', '43', '63')",0,0,7,1,0,0.0
"('1503', '1727', '2034', '255', '353')","('1562', '1732', '1888', '43', '685')",0,2,6,1,-2,-20.0
"('1503', '1727', '2034', '255', '353')","('1732', '1888', '393', '436', '782')",13,10,79,7,3,2.278481012658228
"('1503', '1727', '2034', '255', '353')","('1732', '1888', '43', '436', '782')",2,3,16,2,-1,-3.75
"('1503', '1727', '2034', '353', '386')","('1065', '164', '275', '703', '779')",3,5,29,3,-2,-4.137931034482759
"('1503', '1727', '2034', '353', '386')","('1065', '164', '275', '703', '84')",4,2,15,1,2,8.0
"('1503', '1727', '2034', '353', '386')","('1065', '164', '275', '779', '969')",2,3,36,3,-1,-1.6666666666666665
"('1503', '1727', '2034', '353', '386')","('164', '275', '703', '84', '913')",2,2,20,1,0,0.0
"('1503', '1727', '2034', '353', '386')","('164', '275', '779', '84', '913')",0,0,3,1,0,0.0
"('1503', '1727', '2034', '353', '448')","('121', '1739', '1740', '2046', '452')",0,2,11,1,-2,-10.90909090909091
"('1503', '1727', '2034', '353', '448')","('121', '1739', '1742', '2106', '452')",16,13,58,3,3,3.103448275862069
"('1503', '1727', '2034', '353', '448')","('121', '1739', '2046', '2106', '452')",12,6,68,2,6,5.294117647058824
"('1503', '1727', '2034', '353', '680')","('120', '1719', '739', '757', '937')",4,12,52,3,-8,-9.230769230769232
"('1503', '1727', '2034', '353', '680')","('133', '1944', '2048', '469', '934')",0,1,2,1,-1,-30.0
"('1503', '1727', '255', '353', '680')","('137', '238', '243', '248', '689')",1,2,19,1,-1,-3.1578947368421053
"('1503', '1727', '353', '42', '448')","('120', '1719', '757', '905', '937')",1,0,5,1,1,12.0
"('1503', '1727', '353', '42', '680')","('120', '1719', '739', '757', '937')",0,7,25,2,-7,-16.8
"('1503', '1727', '353', '42', '680')","('120', '278', '431', '739', '757')",2,0,8,1,2,15.0
"('1503', '1727', '353', '42', '692')","('120', '278', '431', '739', '757')",1,1,9,1,0,0.0
"('1503', '1727', '353', '448', '680')","('120', '1719', '739', '757', '937')",20,14,64,3,6,5.625
"('1503', '1727', '353', '448', '680')","('120', '278', '739', '757', '905')",13,16,89,2,-3,-2.0224719101123596
"('1503', '1727', '353', '448', '680')","('164', '275', '703', '84', '913')",0,0,4,1,0,0.0
"('1503', '1727', '353', '448', '680')","('1719', '278', '431', '739', '757')",7,6,48,2,1,1.25
"('1503', '1727', '353', '448', '680')","('1719', '278', '431', '757', '905')",0,1,3,1,-1,-20.0
"('1503', '1727', '353', '448', '680')","('1719', '278', '739', '757', '905')",4,1,13,2,3,13.846153846153847
"('1503', '2034', '255', '353', '448')","('1562', '1732', '1888', '43', '436')",1,7,20,1,-6,-18.0
"('1503', '2034', '255', '353', '448')","('1732', '1751', '1888', '393', '436')",2,0,5,1,2,24.0
"('1503', '2034', '255', '353', '448')","('1732', '1888', '393', '436', '63')",9,4,33,2,5,9.090909090909092
"('1503', '2034', '255', '353', '448')","('1732', '1888', '43', '436', '63')",1,0,3,1,1,20.0
"('1503', '2034', '353', '386', '42')","('1065', '164', '275', '703', '84')",2,0,6,1,2,20.0
"('1503', '2034', '353', '386', '42')","('164', '275', '703', '84', '913')",0,2,19,1,-2,-6.315789473684211
